age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41.0,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
26.0,student,single,high.school,no,no,no,telephone,may,wed,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
61.0,self-employed,divorced,university.degree,no,no,no,cellular,mar,fri,2.0,,1.0,failure,-1.8,93.369,-34.8,0.649,,0
38.0,blue-collar,divorced,basic.9y,no,no,yes,cellular,jul,fri,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
42.0,management,married,high.school,no,yes,,cellular,aug,tue,1.0,999.0,0.0,,1.4,93.444,-36.1,4.963,5228.1,0
49.0,,married,basic.4y,,yes,no,telephone,,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
36.0,admin.,single,high.school,no,no,no,cellular,jul,tue,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
57.0,technician,married,university.degree,no,yes,no,cellular,may,mon,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,,5099.1,0
35.0,management,married,university.degree,no,yes,no,,nov,fri,9.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1
34.0,admin.,married,professional.course,no,no,yes,cellular,jul,tue,1.0,999.0,0.0,nonexistent,,93.918,-42.7,4.962,5228.1,0
39.0,,married,professional.course,no,yes,no,cellular,jul,,5.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
51.0,technician,,high.school,unknown,no,no,cellular,,wed,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
53.0,,married,basic.9y,no,yes,no,telephone,aug,mon,2.0,999.0,1.0,failure,-1.7,94.027,-38.3,0.898,4991.6,0
42.0,admin.,divorced,,no,yes,no,cellular,aug,wed,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
47.0,blue-collar,married,basic.6y,no,no,no,cellular,aug,tue,2.0,999.0,,nonexistent,1.4,,-36.1,4.963,5228.1,0
35.0,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.313,5099.1,0
39.0,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.327,5099.1,0
41.0,housemaid,married,basic.4y,no,yes,no,telephone,aug,fri,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
55.0,management,married,basic.4y,unknown,no,no,cellular,apr,thu,,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,0
29.0,services,married,,no,yes,yes,telephone,jun,,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0
40.0,entrepreneur,married,basic.9y,no,,no,telephone,jun,thu,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
41.0,housemaid,married,basic.4y,no,yes,no,cellular,may,tue,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.291,5099.1,0
41.0,management,married,university.degree,no,no,yes,telephone,may,fri,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
42.0,technician,divorced,high.school,no,yes,no,cellular,may,wed,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.281,5099.1,0
50.0,admin.,married,professional.course,,no,no,cellular,jul,tue,14.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
44.0,services,,high.school,no,no,no,,jul,mon,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
39.0,,married,high.school,no,yes,yes,telephone,jun,mon,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
32.0,services,single,,no,yes,,cellular,may,tue,1.0,,0.0,nonexistent,-1.8,,-46.2,1.291,5099.1,0
29.0,admin.,single,university.degree,,yes,no,cellular,nov,thu,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0
30.0,services,married,high.school,no,no,,telephone,may,fri,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
33.0,admin.,single,university.degree,no,no,no,cellular,aug,fri,3.0,999.0,0.0,nonexistent,,93.444,-36.1,4.963,5228.1,0
42.0,admin.,married,basic.6y,,no,no,telephone,jun,thu,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
39.0,blue-collar,married,basic.6y,no,yes,yes,cellular,may,fri,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0
25.0,services,married,professional.course,unknown,no,,telephone,may,thu,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
53.0,retired,married,basic.9y,,yes,yes,cellular,jul,thu,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
37.0,self-employed,divorced,high.school,no,no,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
29.0,admin.,,university.degree,no,no,no,cellular,may,wed,1.0,6.0,2.0,failure,-1.8,93.876,-40.0,0.672,5008.7,0
55.0,technician,divorced,professional.course,unknown,no,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,,93.444,-36.1,4.965,5228.1,0
33.0,admin.,married,university.degree,no,yes,no,telephone,sep,thu,2.0,999.0,0.0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,0
47.0,services,married,high.school,unknown,yes,no,telephone,jun,,3.0,,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
27.0,student,single,university.degree,unknown,no,no,cellular,,mon,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.299,,0
46.0,self-employed,married,basic.4y,no,yes,yes,cellular,,tue,1.0,,1.0,failure,-0.1,,-42.0,4.153,5195.8,0
32.0,unknown,married,basic.9y,no,no,no,cellular,aug,thu,3.0,999.0,0.0,nonexistent,1.4,,-36.1,,5228.1,0
25.0,admin.,single,university.degree,no,no,no,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,,,0
46.0,services,single,high.school,unknown,yes,no,cellular,may,wed,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
27.0,unknown,single,high.school,unknown,yes,yes,cellular,may,mon,,999.0,1.0,failure,-1.8,,-46.2,1.299,5099.1,0
31.0,admin.,single,university.degree,unknown,yes,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39.0,blue-collar,married,basic.9y,no,unknown,unknown,telephone,jun,thu,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
45.0,admin.,married,,no,no,,cellular,jun,fri,2.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1
28.0,student,single,basic.9y,no,no,yes,cellular,aug,wed,1.0,6.0,3.0,failure,-1.7,94.027,-38.3,0.9,4991.6,1
32.0,technician,divorced,professional.course,no,no,yes,cellular,aug,tue,1.0,999.0,,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
28.0,admin.,single,university.degree,no,yes,no,cellular,may,fri,2.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,,5099.1,0
38.0,admin.,single,university.degree,no,yes,no,,aug,fri,1.0,999.0,0.0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,0
45.0,blue-collar,married,unknown,no,no,no,cellular,aug,tue,2.0,999.0,0.0,,1.4,93.444,-36.1,4.963,5228.1,0
36.0,management,married,university.degree,no,yes,no,cellular,,thu,2.0,,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
53.0,technician,divorced,professional.course,no,yes,no,cellular,may,fri,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.25,5099.1,0
28.0,blue-collar,married,basic.9y,no,yes,no,,may,fri,5.0,999.0,0.0,nonexistent,-1.8,,-46.2,1.25,5099.1,0
44.0,admin.,divorced,high.school,no,no,no,telephone,jun,tue,4.0,999.0,,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
33.0,admin.,married,university.degree,no,no,no,telephone,may,mon,,999.0,0.0,nonexistent,,93.994,-36.4,4.857,5191.0,0
38.0,self-employed,married,basic.9y,,yes,no,cellular,aug,fri,,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
37.0,admin.,married,high.school,no,yes,yes,telephone,may,tue,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
28.0,entrepreneur,married,basic.4y,unknown,,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
26.0,blue-collar,single,basic.4y,no,yes,,telephone,may,wed,1.0,999.0,0.0,nonexistent,,93.994,-36.4,4.858,5191.0,0
45.0,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,fri,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
32.0,,married,university.degree,no,yes,yes,cellular,oct,thu,1.0,999.0,0.0,,-3.4,,-26.9,,,0
32.0,admin.,single,university.degree,unknown,yes,no,cellular,aug,,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
34.0,entrepreneur,single,professional.course,no,yes,no,telephone,jun,mon,8.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
,,married,professional.course,no,no,yes,telephone,jun,fri,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
,services,single,basic.6y,unknown,yes,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,,93.994,-36.4,4.857,,0
38.0,entrepreneur,married,university.degree,no,yes,no,cellular,aug,fri,1.0,16.0,1.0,success,-1.7,94.027,-38.3,0.898,4991.6,1
26.0,,single,,no,yes,no,cellular,sep,fri,3.0,999.0,1.0,failure,-1.1,94.199,-37.5,0.879,4963.6,1
59.0,retired,married,basic.4y,unknown,yes,no,cellular,aug,thu,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
,entrepreneur,married,university.degree,unknown,yes,no,cellular,nov,thu,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.076,5195.8,0
29.0,admin.,married,high.school,no,yes,no,telephone,may,tue,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
35.0,technician,divorced,professional.course,no,no,yes,cellular,,wed,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,,5195.8,0
31.0,management,married,university.degree,no,yes,no,cellular,jul,mon,4.0,999.0,0.0,nonexistent,,93.918,-42.7,4.962,5228.1,0
37.0,technician,single,professional.course,,yes,no,cellular,nov,fri,1.0,999.0,1.0,,-0.1,93.2,-42.0,4.021,5195.8,0
56.0,admin.,married,basic.6y,unknown,no,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
49.0,services,single,high.school,no,yes,no,cellular,jul,thu,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
36.0,services,single,high.school,no,no,no,telephone,jun,wed,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
22.0,self-employed,single,professional.course,no,yes,no,cellular,oct,wed,,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,1
31.0,technician,single,university.degree,no,no,no,cellular,,mon,4.0,999.0,0.0,nonexistent,1.4,93.444,,4.963,5228.1,0
37.0,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,1.0,5.0,1.0,,-1.8,93.075,-47.1,1.445,5099.1,0
28.0,services,single,high.school,no,,no,telephone,jun,tue,3.0,999.0,,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
23.0,student,single,basic.6y,no,yes,no,cellular,,tue,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
33.0,technician,divorced,,no,no,no,,may,mon,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
30.0,blue-collar,married,basic.9y,no,no,no,telephone,nov,tue,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8,1
50.0,housemaid,married,basic.6y,no,no,no,cellular,jul,thu,3.0,6.0,2.0,success,-1.7,94.215,-40.3,0.899,4991.6,1
33.0,admin.,single,university.degree,no,yes,no,cellular,aug,tue,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
41.0,management,married,unknown,no,yes,no,telephone,,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
,housemaid,married,basic.4y,no,no,yes,cellular,dec,thu,1.0,6.0,1.0,success,-3.0,,-33.0,0.714,5023.5,0
53.0,admin.,single,basic.6y,no,yes,no,telephone,,mon,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,,5228.1,0
51.0,admin.,married,high.school,no,unknown,unknown,telephone,may,thu,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
,entrepreneur,divorced,high.school,unknown,no,no,cellular,jul,wed,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
34.0,,married,high.school,unknown,no,no,cellular,may,wed,5.0,999.0,1.0,failure,-1.8,,-46.2,1.334,5099.1,0
51.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,fri,1.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.25,5099.1,0
53.0,,married,university.degree,no,no,no,cellular,aug,thu,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
35.0,admin.,single,basic.9y,no,yes,no,telephone,may,tue,6.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
30.0,student,single,unknown,no,yes,no,cellular,,wed,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
45.0,technician,married,professional.course,,yes,no,cellular,jul,tue,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
29.0,technician,single,professional.course,no,yes,no,cellular,jul,fri,3.0,,0.0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
59.0,technician,married,professional.course,no,no,,cellular,aug,,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
82.0,retired,married,high.school,unknown,yes,no,cellular,may,mon,3.0,999.0,0.0,nonexistent,-1.8,93.876,-40.0,0.682,5008.7,0
35.0,admin.,divorced,,no,no,yes,telephone,may,tue,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
49.0,unknown,married,high.school,unknown,yes,no,cellular,aug,tue,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,,0
39.0,admin.,married,university.degree,no,no,no,telephone,jul,mon,3.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1
31.0,admin.,single,,no,yes,no,cellular,aug,thu,11.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,,5228.1,0
30.0,,single,high.school,no,,no,telephone,oct,thu,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0
48.0,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
46.0,services,married,basic.6y,no,yes,no,telephone,may,mon,5.0,999.0,,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0
44.0,admin.,divorced,high.school,no,yes,no,cellular,may,tue,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.291,5099.1,0
41.0,blue-collar,married,high.school,unknown,no,yes,telephone,jun,fri,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
45.0,blue-collar,married,unknown,unknown,no,no,,jun,wed,11.0,,0.0,nonexistent,,94.465,-41.8,4.962,5228.1,0
52.0,admin.,divorced,university.degree,unknown,yes,no,cellular,jul,tue,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
28.0,technician,single,professional.course,no,yes,no,telephone,may,fri,4.0,999.0,,nonexistent,,93.994,-36.4,4.855,5191.0,0
27.0,blue-collar,married,basic.4y,,no,no,telephone,jun,wed,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
46.0,management,divorced,university.degree,no,unknown,unknown,telephone,may,,1.0,999.0,0.0,nonexistent,1.1,93.994,,4.859,5191.0,0
44.0,blue-collar,single,unknown,no,yes,no,telephone,jul,,1.0,999.0,0.0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,1
48.0,blue-collar,married,,no,no,no,cellular,aug,wed,9.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
,management,married,university.degree,no,yes,no,telephone,aug,,4.0,,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
28.0,technician,single,professional.course,no,yes,yes,cellular,jun,fri,1.0,3.0,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,1
36.0,management,single,university.degree,no,yes,no,cellular,jul,fri,1.0,999.0,,nonexistent,1.4,93.918,-42.7,,5228.1,0
,,married,university.degree,no,no,no,cellular,dec,thu,2.0,6.0,1.0,success,-3.0,92.713,-33.0,0.707,5023.5,1
38.0,blue-collar,married,basic.9y,no,no,no,cellular,,fri,1.0,999.0,0.0,nonexistent,,93.918,-42.7,4.957,5228.1,1
26.0,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,thu,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
30.0,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.281,,1
39.0,admin.,married,,no,no,no,telephone,may,fri,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
26.0,,single,university.degree,,no,yes,cellular,jun,thu,1.0,999.0,0.0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1
39.0,admin.,married,high.school,no,yes,no,cellular,may,tue,5.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.266,5099.1,0
35.0,services,,high.school,no,no,no,cellular,may,wed,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.334,5099.1,0
27.0,technician,married,professional.course,no,no,no,telephone,may,wed,3.0,999.0,0.0,,1.1,93.994,-36.4,4.857,5191.0,0
35.0,student,single,unknown,unknown,no,no,cellular,jul,,2.0,999.0,0.0,,1.4,93.918,-42.7,,5228.1,0
27.0,admin.,single,basic.9y,no,yes,yes,,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
56.0,retired,married,,unknown,yes,no,telephone,may,mon,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
50.0,blue-collar,married,basic.4y,unknown,unknown,,telephone,may,fri,2.0,999.0,0.0,,1.1,93.994,-36.4,4.855,5191.0,0
40.0,blue-collar,,basic.4y,no,,no,cellular,apr,,1.0,999.0,0.0,nonexistent,-1.8,93.075,,1.405,5099.1,1
36.0,admin.,single,university.degree,no,no,no,cellular,jul,thu,6.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
34.0,services,divorced,high.school,no,no,no,telephone,jul,thu,4.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
42.0,admin.,,university.degree,no,yes,no,,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
52.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
30.0,entrepreneur,married,professional.course,no,yes,yes,cellular,nov,thu,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0
31.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,mon,2.0,999.0,1.0,failure,-1.8,,-46.2,1.244,5099.1,0
31.0,technician,single,high.school,no,no,no,cellular,may,mon,2.0,999.0,1.0,failure,-1.8,92.893,-46.2,1.299,5099.1,0
32.0,,married,university.degree,no,no,no,cellular,apr,mon,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
35.0,technician,single,basic.9y,no,no,no,,nov,wed,1.0,999.0,1.0,failure,-0.1,93.2,,4.12,5195.8,0
28.0,admin.,single,unknown,no,yes,no,telephone,jun,mon,5.0,999.0,0.0,nonexistent,,94.465,-41.8,4.96,5228.1,0
35.0,technician,married,university.degree,no,no,no,telephone,may,wed,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
32.0,admin.,married,university.degree,no,yes,,cellular,,wed,3.0,999.0,0.0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,0
26.0,technician,single,high.school,no,yes,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
60.0,retired,married,basic.9y,unknown,no,no,cellular,aug,wed,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1
57.0,retired,,high.school,no,no,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
20.0,student,single,basic.4y,no,yes,,cellular,apr,tue,4.0,6.0,1.0,success,-1.8,93.749,-34.6,0.644,5008.7,1
30.0,admin.,single,high.school,no,no,no,cellular,may,,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
31.0,self-employed,single,university.degree,no,no,no,cellular,nov,fri,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,0
25.0,services,single,high.school,no,no,no,cellular,jul,,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
38.0,admin.,divorced,university.degree,no,no,no,cellular,may,tue,3.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
35.0,blue-collar,married,basic.4y,no,yes,no,telephone,jul,fri,1.0,,0.0,nonexistent,,93.918,-42.7,4.959,5228.1,0
37.0,technician,,university.degree,unknown,,no,telephone,may,mon,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
35.0,technician,single,professional.course,no,yes,no,cellular,aug,mon,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,,0
57.0,technician,married,professional.course,unknown,no,no,telephone,aug,,7.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
36.0,admin.,single,university.degree,no,yes,no,telephone,nov,wed,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
34.0,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
32.0,technician,married,high.school,unknown,yes,no,,aug,mon,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
39.0,admin.,single,high.school,no,,no,telephone,may,fri,1.0,999.0,0.0,nonexistent,1.1,93.994,,4.855,5191.0,0
22.0,student,single,professional.course,no,no,no,cellular,nov,mon,3.0,999.0,0.0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1
31.0,admin.,single,high.school,no,no,no,cellular,aug,tue,,999.0,1.0,failure,-1.7,94.027,-38.3,0.886,4991.6,0
45.0,technician,single,university.degree,no,no,no,cellular,nov,fri,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
43.0,admin.,married,high.school,no,yes,no,cellular,jul,mon,28.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
44.0,admin.,married,high.school,no,yes,no,telephone,may,mon,5.0,999.0,0.0,nonexistent,1.1,,-36.4,4.857,5191.0,0
27.0,admin.,married,university.degree,no,yes,no,cellular,jul,fri,1.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,,5228.1,0
35.0,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,13.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
26.0,admin.,single,university.degree,no,yes,no,telephone,may,mon,3.0,999.0,,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
,technician,single,professional.course,no,unknown,unknown,telephone,may,wed,3.0,999.0,0.0,nonexistent,,93.994,-36.4,4.856,5191.0,0
,unemployed,married,university.degree,no,yes,no,telephone,nov,mon,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
35.0,services,married,professional.course,unknown,yes,yes,telephone,may,mon,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0
,admin.,single,university.degree,no,no,no,telephone,jun,wed,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
41.0,services,divorced,basic.9y,no,yes,no,telephone,jun,mon,,,0.0,nonexistent,1.4,94.465,,4.96,5228.1,0
26.0,technician,married,basic.6y,no,no,yes,telephone,may,tue,1.0,999.0,0.0,nonexistent,,93.994,-36.4,4.857,5191.0,0
31.0,admin.,,university.degree,no,no,no,cellular,may,tue,,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
39.0,housemaid,married,basic.4y,no,yes,no,cellular,oct,fri,2.0,,2.0,failure,-1.1,94.601,-49.5,0.972,4963.6,0
34.0,technician,married,,unknown,no,yes,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
34.0,management,married,university.degree,no,,no,telephone,jun,wed,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
31.0,admin.,single,university.degree,no,no,no,cellular,aug,thu,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
45.0,admin.,,high.school,,yes,no,cellular,aug,fri,8.0,999.0,0.0,,1.4,93.444,-36.1,4.963,5228.1,0
36.0,,married,basic.6y,no,,yes,cellular,may,thu,1.0,999.0,0.0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
40.0,technician,divorced,university.degree,no,yes,no,telephone,jun,mon,2.0,,,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0
23.0,management,single,university.degree,no,no,no,cellular,jul,thu,2.0,999.0,0.0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
29.0,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,1.0,999.0,0.0,nonexistent,,92.893,,1.313,5099.1,0
